VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Backup Status,com.vrlcm.snapshot,Domain,Last Backup,latency.enforceCpuMin,Server Shutdown for DECOM,Server_Role,SRM-com.vmware.vcDr:::protected,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,Virtual_Machine,SAP,Operation Status,DeployedBy,GRID,Service Level,VSA Backup Application,Environment,Backup,Application,VROPS TAG,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
KRSBK-DDIBI2010,poweredOn,False,False,green,bloxone-infoblox,connected,running,green,False,2024-10-05 22:03:51,,2023-04-03 06:42:20,2024-10-05 22:03:52,4,8192,1,1,intel-haswell,normal,,,,SBK_VDS02-VM-404,,,,,,,,1,4096,/Asia/Republic of Korea/Seoul/SBKDCO01/SBK_Production_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,60001,57037,57035,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,8,none,never,,[SBK_CLO02_DS_NFS_02] KZSKR-DDIBI2010/KZSKR-DDIBI2010.vmx,[SBK_CLO02_DS_NFS_02] KZSKR-DDIBI2010/,[SBK_CLO02_DS_NFS_02] KZSKR-DDIBI2010/,[SBK_CLO02_DS_NFS_02] KZSKR-DDIBI2010/,,,,,,,,,,SBKDCO01,SBK_Production_CLO002_GP_NTAP,sbkvhs05.ap.site.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-875802,50326fcd-a810-91e6-bcaa-7a2fddd1a879,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
KULLVAPASTEA01,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-09-13 15:24:39,,2022-01-05 09:36:51,2024-10-09 17:25:17,1,2048,1,1,intel-haswell,normal,,,,KUL_VDS01-NFS-411,,,,,,,,1,4096,/Asia/Malaysia/Kuala Lumpur/KULDCO01/KUL_PROD_CLO005_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,20481,19233,19232,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,7,none,never,,[KUL_Prod_CLO05_NFS_DS_06] KULLVAPASTEA01/KULLVAPASTEA01.vmx,[KUL_Prod_CLO05_NFS_DS_06] KULLVAPASTEA01/,[KUL_Prod_CLO05_NFS_DS_06] KULLVAPASTEA01/,[KUL_Prod_CLO05_NFS_DS_06] KULLVAPASTEA01/,,,,,,,,,,KULDCO01,KUL_PROD_CLO005_GP_NTAP,kulvhs31.ap.site.local,Ubuntu Linux (64-bit),,vm-1696535,5032c36d-ccef-afd3-75fe-475ea978e457,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
KULSDP60,poweredOn,False,False,green,appgate-10-194-18-193,connected,running,green,False,2024-10-02 13:37:32,,2024-06-14 01:51:25,2024-09-11 13:46:47,4,8192,3,1,intel-haswell,normal,,,,SDP-SouthBound-3220,SDP-ExternalNorth-3219,SDP-InternalNorth-3224,,,,,,1,4096,/Asia/Malaysia/Kuala Lumpur/KULDCO01/KUL_PROD_CLO005_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,51202,22134,22132,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[KUL_Prod_CLO04_NFS_DS_01] KULSDP60/KULSDP60.vmx,[KUL_Prod_CLO04_NFS_DS_01] KULSDP60/,[KUL_Prod_CLO04_NFS_DS_01] KULSDP60/,[KUL_Prod_CLO04_NFS_DS_01] KULSDP60/,,,,,,,,,,KULDCO01,KUL_PROD_CLO005_GP_NTAP,kulvhs32.ap.site.local,Ubuntu Linux (64-bit),Linux 6.5.0-45-generic Appgate SDP 1.0 Appgate SDP 1.0,vm-2432311,5032163c-d9f8-512d-4d79-aa15ef31be13,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Linux 6.5.0-45-generic Appgate SDP 1.0 Appgate SDP 1.0,Linux 6.5.0-45-generic Appgate SDP 1.0 Appgate SDP 1.0,Excluded OS
KULSDP61,poweredOn,False,False,green,appgate-10-194-18-194,connected,running,green,False,2024-10-02 13:41:54,,2024-06-14 01:37:17,2024-09-11 13:46:40,4,8192,3,1,intel-haswell,normal,,,,SDP-SouthBound-3220,SDP-ExternalNorth-3223,SDP-InternalNorth-3224,,,,,,1,4096,/Asia/Malaysia/Kuala Lumpur/KULDCO01/KUL_PROD_CLO005_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,51201,23324,23322,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[KUL_Prod_CLO04_NFS_DS_01] KULSDP61/KULSDP61.vmx,[KUL_Prod_CLO04_NFS_DS_01] KULSDP61/,[KUL_Prod_CLO04_NFS_DS_01] KULSDP61/,[KUL_Prod_CLO04_NFS_DS_01] KULSDP61/,,,,,,,,,,KULDCO01,KUL_PROD_CLO005_GP_NTAP,kulvhs32.ap.site.local,Ubuntu Linux (64-bit),Linux 6.5.0-45-generic Appgate SDP 1.0 Appgate SDP 1.0,vm-2432308,50327e9f-f923-d9b1-b06a-f59ec2520dd2,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Linux 6.5.0-45-generic Appgate SDP 1.0 Appgate SDP 1.0,Linux 6.5.0-45-generic Appgate SDP 1.0 Appgate SDP 1.0,Excluded OS
MYKUL-DDIBI2010,poweredOn,False,False,green,bloxone-infoblox,connected,running,green,False,2022-08-06 14:28:13,,2022-05-17 07:57:18,2024-09-11 12:27:26,8,16384,1,1,intel-haswell,normal,,,,KUL_VDS01-VM-403,,,,,,,,1,4096,/Asia/Malaysia/Kuala Lumpur/KULDCO01/KUL_PROD_CLO005_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,60001,44056,44054,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[KUL_Prod_CLO05_NFS_DS_15] MYKUL-DDIBI2010/MYKUL-DDIBI2010.vmx,[KUL_Prod_CLO05_NFS_DS_15] MYKUL-DDIBI2010/,[KUL_Prod_CLO05_NFS_DS_15] MYKUL-DDIBI2010/,[KUL_Prod_CLO05_NFS_DS_15] MYKUL-DDIBI2010/,,,,,,,,,,KULDCO01,KUL_PROD_CLO005_GP_NTAP,kulvhs32.ap.site.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2007466,5032d65f-cab4-86e8-168e-5d308af915fc,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
MYPMA-DDIGMC010,poweredOn,False,False,green,mypma-ddigmc010.pmaoffshore.site.local,connected,running,green,False,2024-04-08 22:34:06,,2024-04-08 00:49:35,2024-08-23 13:54:34,4,32768,4,1,intel-haswell,normal,,,,KUL_VDS01-VM-403,KUL_VDS01-VM-403,KUL_VDS01-VM-403,KUL_VDS01-VM-403,,,,,1,4096,/Asia/Malaysia/Kuala Lumpur/KULDCO01/KUL_PROD_CLO005_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,256000,69448,69447,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[KUL_Prod_CLO05_NFS_DS_19] MYPMA-DDIGMC010_1/MYPMA-DDIGMC010.vmx,[KUL_Prod_CLO05_NFS_DS_19] MYPMA-DDIGMC010_1/,[KUL_Prod_CLO05_NFS_DS_19] MYPMA-DDIGMC010_1/,[KUL_Prod_CLO05_NFS_DS_19] MYPMA-DDIGMC010_1/,,,,,,,,,,KULDCO01,KUL_PROD_CLO005_GP_NTAP,kulvhs32.ap.site.local,Other (64-bit),Ubuntu Linux (64-bit),vm-2419401,5032f876-7c0f-60a1-9efb-b3131ffea6e1,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
mypma-ddigmc020,poweredOn,False,False,green,mypma-ddigmc020.pmaoffshore.site.local,connected,running,green,False,2024-09-12 03:51:53,,2024-09-11 10:47:23,2024-09-12 03:51:55,16,65536,4,1,intel-haswell,normal,,,,KUL_VDS01-VM-403,KUL_VDS01-VM-403,KUL_VDS01-VM-403,KUL_VDS01-VM-403,,,,,1,4096,/Asia/Malaysia/Kuala Lumpur/KULDCO01/KUL_PROD_CLO005_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,512000,33556,33555,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,10,none,never,,[KUL_Prod_CLO05_NFS_DS_18] mypma-ddigmc020_5/mypma-ddigmc020.vmx,[KUL_Prod_CLO05_NFS_DS_18] mypma-ddigmc020_5/,[KUL_Prod_CLO05_NFS_DS_18] mypma-ddigmc020_5/,[KUL_Prod_CLO05_NFS_DS_18] mypma-ddigmc020_5/,,,,,,,,,,KULDCO01,KUL_PROD_CLO005_GP_NTAP,kulvhs33.ap.site.local,Other (64-bit),Ubuntu Linux (64-bit),vm-2456245,50325b73-dc9a-646b-f9fd-2d8151fde718,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
MYTPR-DDIBI2010,poweredOn,False,False,green,bloxone-infoblox,connected,running,green,False,2022-09-11 01:38:12,,1969-12-31 21:00:00,2024-09-06 16:58:55,4,8192,1,1,intel-haswell,normal,,,,TPR_VDS01-VM-403,,,,,,,,1,4096,/Asia/Malaysia/Tapis/TPRDCO01/TPR_PROD_CLO003_GP_VRTX/Resources,,,True,notConfigured,gray,-1,-1,68276,68276,60000,medium,shutdown,vmMonitoringDisabled,,,False,0,10000,False,False,bios,8,none,never,,[TPR_CLO003_NTAP_VRTX_DS002] MYTPR-DDIBI2010/MYTPR-DDIBI2010.vmx,[TPR_CLO003_NTAP_VRTX_DS002] MYTPR-DDIBI2010/,[TPR_CLO003_NTAP_VRTX_DS002] MYTPR-DDIBI2010/,[TPR_CLO003_NTAP_VRTX_DS002] MYTPR-DDIBI2010/,,,,,,,,,,TPRDCO01,TPR_PROD_CLO003_GP_VRTX,tprvhs09.upstreamaccts.site.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-875803,5032f79b-f0f2-a160-0cad-e83f5296f1fe,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
NETASL102,poweredOn,False,False,green,netasl102,connected,running,green,False,2023-09-29 02:52:25,,1969-12-31 21:00:00,2024-04-02 02:12:13,8,49152,1,2,intel-haswell,normal,,True,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,2129940,2094808,2094788,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,8,none,never,,[HOE_CLO74_NFS_DS_009] NETASL102/NETASL102.vmx,[HOE_CLO74_NFS_DS_009] NETASL102/,[HOE_CLO74_NFS_DS_009] NETASL102/,[HOE_CLO74_NFS_DS_009] NETASL102/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs624.na.site.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-10990,502afcfb-2ee9-992b-d986-dd986a81a60a,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
NETASL112,poweredOn,False,False,green,netasl112,connected,running,green,False,2023-08-08 05:41:01,,1969-12-31 21:00:00,2023-11-13 22:04:22,8,49152,1,2,intel-haswell,normal,,True,,HCF_VDS01-VM-413-PCMS,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HOE_Production_CLO074_PCMS_NTAP/Resources,,,True,notConfigured,gray,-1,-1,2129921,2089330,2089328,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,8,none,never,,[HOE_CLO74_NFS_DS_006 - New] NETASL112/NETASL112.vmx,[HOE_CLO74_NFS_DS_006 - New] NETASL112/,[HOE_CLO74_NFS_DS_006 - New] NETASL112/,[HOE_CLO74_NFS_DS_006 - New] NETASL112/,,,,,,,,,,HOEDCO02,HOE_Production_CLO074_PCMS_NTAP,hoevhs623.na.site.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-11025,502a6e6e-e1d0-629e-5a19-9bf6352ed602,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
NETASL301,poweredOn,False,False,green,netasl301,connected,running,green,False,2024-03-10 01:17:32,,1969-12-31 21:00:00,2024-08-13 23:30:59,8,49152,1,3,intel-broadwell,normal,,,,SNG_VDS01-VM-413,,,,,,,,1,4096,/Asia/Singapore/SNG/SNGDCO01/SNG_PROD_CLO005_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,5534721,4208040,4208039,medium,none,vmMonitoringDisabled,,,False,8000,10000,False,False,bios,8,none,never,,[SNG_CLO005_DS_NFS_006] NETASL301/NETASL301.vmx,[SNG_CLO005_DS_NFS_006] NETASL301/,[SNG_CLO005_DS_NFS_006] NETASL301/,[SNG_CLO005_DS_NFS_006] NETASL301/,,,,,,,,,,SNGDCO01,SNG_PROD_CLO005_GP_NTAP,sngvhs30.ap.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-594,5029a2e2-80bb-2453-734c-9dc23738554b,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
NETASL302,poweredOn,False,False,green,netasl302,connected,running,green,False,2024-08-20 00:12:14,,1969-12-31 21:00:00,2024-08-20 05:58:06,8,57344,1,3,intel-broadwell,normal,,,,SNG_VDS01-VM-413,,,,,,,,1,4096,/Asia/Singapore/SNG/SNGDCO01/SNG_PROD_CLO005_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,2189313,1409032,1409031,medium,none,vmMonitoringDisabled,,,False,8000,10000,False,False,bios,8,none,never,,[SNG_CLO005_DS_NFS_003] NETASL302/NETASL302.vmx,[SNG_CLO005_DS_NFS_003] NETASL302/,[SNG_CLO005_DS_NFS_003] NETASL302/,[SNG_CLO005_DS_NFS_003] NETASL302/,,,,,,,,,,SNGDCO01,SNG_PROD_CLO005_GP_NTAP,sngvhs33.ap.site.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-589,5029d4ed-e989-a82f-2a81-0f8a1661ff89,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 2,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
PCTLPASPCT02,poweredOn,False,False,green,pctlpaspct02.ups.site.local,connected,running,green,False,2023-06-22 06:37:23,,1969-12-31 21:00:00,2024-04-15 12:03:47,4,32768,1,2,intel-broadwell,normal,,,,HCF_VDS03-Cloud-VM-432,,,,,,,,1,8192,/North America/USA/Houston/HOEDCO02/HCF_PROD_CLO006_GP_NTAPF/Resources,,,True,notConfigured,gray,-1,-1,133121,28056,28054,medium,none,vmMonitoringDisabled,,,False,10000,10000,False,False,bios,13,none,never,,[HCFNCS09_01_HCF_CL006_NFS_DS_009] PCTLPASPCT02/PCTLPASPCT02.vmx,[HCFNCS09_01_HCF_CL006_NFS_DS_009] PCTLPASPCT02/,[HCFNCS09_01_HCF_CL006_NFS_DS_009] PCTLPASPCT02/,[HCFNCS09_01_HCF_CL006_NFS_DS_009] PCTLPASPCT02/,,,,,,,,,,HOEDCO02,HCF_PROD_CLO006_GP_NTAPF,hcfvhc420.na.site.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-177742,503267d6-2170-2296-6d05-5a4783de7d46,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 3,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
PNHLPASNET013,poweredOn,False,False,green,,connected,notRunning,gray,False,2020-02-28 08:20:24,,1969-12-31 21:00:00,2024-05-08 05:55:15,1,2048,1,1,intel-broadwell,normal,,,,PNH_VDS02_DMZ_EXT_3218,,,,,,,,1,4096,/Asia/Singapore/PNH/PNHDCO01/PNH_Production_CLO003_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,22611,22611,20480,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,7,none,never,,[PNH_CLO03_DS_NTP_02] pnhldasnet013/pnhldasnet013.vmx,[PNH_CLO03_DS_NTP_02] pnhldasnet013/,[PNH_CLO03_DS_NTP_02] pnhldasnet013/,[PNH_CLO03_DS_NTP_02] pnhldasnet013/,,,,,,,,,,PNHDCO01,PNH_Production_CLO003_DMZ_NTAP,pnhvhs28.sitedmz.local,Ubuntu Linux (64-bit),,vm-779568,52e2d4af-bb5c-2a08-ed6a-bc52b28fa309,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,DMZ_VM,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
PNHMSE001,poweredOn,False,False,green,,connected,notRunning,gray,False,2020-10-09 05:48:00,,1969-12-31 21:00:00,2024-10-09 20:41:56,8,24576,2,1,intel-haswell,normal,,,,PNH_VDS01-VM-405-LINUX,PNH_VDS01-VM-403,,,,,,,1,4096,/Asia/Singapore/PNH/PNHDCO01/PNH_Production_CLO002_GP_NTAP/Resources,,,True,notConfigured,gray,-1,-1,533591,533591,508928,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,7,none,never,,[PNH_CLO02_DS_NET30] PNHMSE001/PNHMSE001.vmx,[PNH_CLO02_DS_NET30] PNHMSE001/,[PNH_CLO02_DS_NET30] PNHMSE001/,[PNH_CLO02_DS_NET30] PNHMSE001/,,,,,,,,,,PNHDCO01,PNH_Production_CLO002_GP_NTAP,pnhvhs17.ap.site.local,Red Hat Enterprise Linux 5 (64-bit),,vm-6282,50326f47-2a3b-db4a-3e0f-3b48e6ad876e,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
PNHSDP01,poweredOn,False,False,green,appgate-158-26-212-100,connected,running,green,False,2024-06-01 18:17:09,,1969-12-31 21:00:00,2023-11-20 05:08:35,8,32768,2,1,intel-skylake,normal,,,,PNH_VDS02_DMZ_INT_3116,PNH_VDS02_DMZ_EXT_3140,,,,,,,1,4096,/Asia/Singapore/PNH/PNHDCO01/PNH_Production_CLO003_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,58456,58456,25600,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[PNH_CLO03_DS_NTP_01] PNHSDP01/PNHSDP01.vmx,[PNH_CLO03_DS_NTP_01] PNHSDP01/,[PNH_CLO03_DS_NTP_01] PNHSDP01/,[PNH_CLO03_DS_NTP_01] PNHSDP01/,,,,,,,,,,PNHDCO01,PNH_Production_CLO003_DMZ_NTAP,pnhvhs28.sitedmz.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-1094062,50322ff2-f95b-5e9e-b5a7-e40e8373c4d2,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,DMZ_VM,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
PNHSDP02,poweredOn,False,False,green,appgate-158-26-212-101,connected,running,green,False,2024-06-01 18:12:37,,1969-12-31 21:00:00,2023-10-11 04:47:59,8,32768,2,1,intel-skylake,normal,,,,PNH_VDS02_DMZ_INT_3116,PNH_VDS02_DMZ_EXT_3140,,,,,,,1,4096,/Asia/Singapore/PNH/PNHDCO01/PNH_Production_CLO003_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,58457,58457,25600,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,13,none,never,,[PNH_CLO03_DS_NTP_01] PNHSDP02/PNHSDP02.vmx,[PNH_CLO03_DS_NTP_01] PNHSDP02/,[PNH_CLO03_DS_NTP_01] PNHSDP02/,[PNH_CLO03_DS_NTP_01] PNHSDP02/,,,,,,,,,,PNHDCO01,PNH_Production_CLO003_DMZ_NTAP,pnhvhs25.sitedmz.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-1094046,5032dce7-08c8-96a6-93c6-e4af1dac192c,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,DMZ_VM,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
PNHSDP03,poweredOn,False,False,green,appgate-10-159-212-108,connected,running,green,False,2024-06-13 00:12:43,,2024-06-12 03:28:00,2024-08-27 03:50:05,8,32768,2,1,intel-cascadelake,normal,,,,PNH_VDS02_DMZ_INT_3116,PNH_VDS02_DMZ_EXT_3140,,,,,,,1,4096,/Asia/Singapore/PNH/PNHDCO01/PNH_Production_CLO003_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,135255,55956,23101,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[PNH_CLO03_DS_NTP_01] PNHSDP03/PNHSDP03.vmx,[PNH_CLO03_DS_NTP_01] PNHSDP03/,[PNH_CLO03_DS_NTP_01] PNHSDP03/,[PNH_CLO03_DS_NTP_01] PNHSDP03/,,,,,,,,,,PNHDCO01,PNH_Production_CLO003_DMZ_NTAP,pnhvhs25.sitedmz.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2431908,5032d377-a232-ba1f-e71a-16586bd852c1,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,Operational,,,Tier 1,,Production,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
PNHSDP04,poweredOn,False,False,green,appgate-10-159-212-109,connected,running,green,False,2024-06-13 00:23:05,,2024-06-13 00:21:03,2024-06-13 01:51:33,8,32768,2,1,intel-cascadelake,normal,,,,PNH_VDS02_DMZ_INT_3116,PNH_VDS02_DMZ_EXT_3140,,,,,,,1,4096,/Asia/Singapore/PNH/PNHDCO01/PNH_Production_CLO003_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,135255,54849,21994,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[PNH_CLO03_DS_NTP_01] PNHSDP04/PNHSDP04.vmx,[PNH_CLO03_DS_NTP_01] PNHSDP04/,[PNH_CLO03_DS_NTP_01] PNHSDP04/,[PNH_CLO03_DS_NTP_01] PNHSDP04/,,,,,,,,,,PNHDCO01,PNH_Production_CLO003_DMZ_NTAP,pnhvhs26.sitedmz.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2432108,5032dfde-295c-5dfc-dac1-f381d6b51aa2,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
PNHSDP05,poweredOn,False,False,green,appgate-10-159-212-110,connected,running,green,False,2024-06-13 00:53:10,,2024-06-13 00:51:08,2024-06-13 01:51:24,8,32768,2,1,intel-cascadelake,normal,,,,PNH_VDS02_DMZ_INT_3116,PNH_VDS02_DMZ_EXT_3140,,,,,,,1,4096,/Asia/Singapore/PNH/PNHDCO01/PNH_Production_CLO003_DMZ_NTAP/Resources,,,True,notConfigured,gray,-1,-1,135255,56694,23839,medium,none,vmMonitoringDisabled,,,False,2000,10300,True,False,efi,19,none,never,,[PNH_CLO03_DS_NTP_01] PNHSDP05/PNHSDP05.vmx,[PNH_CLO03_DS_NTP_01] PNHSDP05/,[PNH_CLO03_DS_NTP_01] PNHSDP05/,[PNH_CLO03_DS_NTP_01] PNHSDP05/,,,,,,,,,,PNHDCO01,PNH_Production_CLO003_DMZ_NTAP,pnhvhs26.sitedmz.local,Ubuntu Linux (64-bit),Other 5.x or later Linux (64-bit),vm-2432109,5032ad1b-bbf5-ea9a-b49b-236e1adb3853,VMware vCenter Server 7.0.3 build-24026615,7.0.3.0,,,,,,,,,,,,hoevms150.na.site.local,c540dd63-982e-4a14-a9d6-c6f25fef3db2,houston,Other 5.x or later Linux (64-bit),Other 5.x or later Linux,Excluded OS
